ID,event,id,t,t_diff,t_end,t_end_recv,t_start
3.0,ORDER_RECV_STARTING,njcubu3f5,,,,,36.0
88.0,SOCKET_AFTER_SEND_RECV_EPR,bl88ifc9d,49.0,,,,
3.0,ORDER_RECV_EXECUTING_AFTER_FOUND,njcubu3f5,,,,,36.0
3.0,SOCKET_BEFORE_RECV_EPR,njcubu3f5,49.0,,,,
3.0,RECV_ENTER,njcubu3f5,49.0,,,,
3.0,RECV_EPR_START,njcubu3f5,,,,,49.0
3.0,ReceiveEPR,njcubu3f5,,0.001827,49.0,,49.0
3.0,RECV_BEFORE_MONITOR,njcubu3f5,49.0,,,,
3.0,RECV_BEFORE_UPDATE,njcubu3f5,49.0,,,,
3.0,RECV_BEFORE_NOTIFY,njcubu3f5,49.0,,,,
3.0,RECV_TOTAL_no_plots,njcubu3f5,,0.02550699999983408,,49.0,49.0
3.0,RECV_TOTAL_EPR_FINAL,njcubu3f5,,0.04851099999996222,,49.0,49.0
3.0,RECV_TOTAL,njcubu3f5,,0.05816199999981109,,49.0,49.0
3.0,SOCKET_AFTER_RECV_EPR,njcubu3f5,49.0,,,,
3.0,SOCKET_AFTER_SEND_RECV_EPR,njcubu3f5,49.0,,,,
9.0,ORDER_RECEIVE,9qkn07ap8,,,,,36.0
4.0,ORDER_RECEIVE,hh4uy4lnh,,,,,36.0
4.0,CreateEPR_backend,hh4uy4lnh,,0.010001,50.0,,50.0
4.0,ORDER_RECV_STARTING,hh4uy4lnh,,,,,36.0
4.0,CreateEPR_notify,hh4uy4lnh,,0.004745,50.0,,50.0
4.0,CreateEPR_total,hh4uy4lnh,,0.015219,50.0,,50.0
4.0,SENDING,hh4uy4lnh,,,,,36.0
4.0,ORDER_RECV_EXECUTING_AFTER_FOUND,hh4uy4lnh,,,,,36.0
9.0,CreateEPR_backend,9qkn07ap8,,0.028828,50.0,,50.0
9.0,CreateEPR_notify,9qkn07ap8,,0.000226,50.0,,50.0
9.0,CreateEPR_total,9qkn07ap8,,0.029476,50.0,,50.0
9.0,SENDING,9qkn07ap8,,,,,36.0
4.0,SOCKET_BEFORE_RECV_EPR,hh4uy4lnh,50.0,,,,
4.0,RECV_ENTER,hh4uy4lnh,50.0,,,,
4.0,RECV_EPR_START,hh4uy4lnh,,,,,50.0
4.0,ReceiveEPR,hh4uy4lnh,,0.00209,50.0,,50.0
4.0,RECV_BEFORE_MONITOR,hh4uy4lnh,50.0,,,,
4.0,RECV_BEFORE_UPDATE,hh4uy4lnh,50.0,,,,
4.0,RECV_BEFORE_NOTIFY,hh4uy4lnh,50.0,,,,
4.0,RECV_TOTAL_no_plots,hh4uy4lnh,,0.011641000000054191,,50.0,50.0
4.0,RECV_TOTAL_EPR_FINAL,hh4uy4lnh,,0.025753999999778898,,50.0,50.0
4.0,RECV_TOTAL,hh4uy4lnh,,0.016235999999935302,,50.0,50.0
4.0,SOCKET_AFTER_RECV_EPR,hh4uy4lnh,50.0,,,,
4.0,SOCKET_AFTER_SEND_RECV_EPR,hh4uy4lnh,50.0,,,,
9.0,ORDER_RECV_STARTING,9qkn07ap8,,,,,36.0
9.0,ORDER_RECV_EXECUTING_AFTER_FOUND,9qkn07ap8,,,,,36.0
9.0,SOCKET_BEFORE_RECV_EPR,9qkn07ap8,50.0,,,,
9.0,RECV_ENTER,9qkn07ap8,50.0,,,,
9.0,RECV_EPR_START,9qkn07ap8,,,,,50.0
9.0,ReceiveEPR,9qkn07ap8,,0.004451,50.0,,50.0
9.0,RECV_BEFORE_MONITOR,9qkn07ap8,50.0,,,,
9.0,RECV_BEFORE_UPDATE,9qkn07ap8,50.0,,,,
9.0,RECV_BEFORE_NOTIFY,9qkn07ap8,50.0,,,,
9.0,RECV_TOTAL_no_plots,9qkn07ap8,,0.08001199999989694,,50.0,50.0
9.0,RECV_TOTAL_EPR_FINAL,9qkn07ap8,,0.059702999999899475,,50.0,50.0
9.0,RECV_TOTAL,9qkn07ap8,,0.0814460000001418,,50.0,50.0
9.0,SOCKET_AFTER_RECV_EPR,9qkn07ap8,50.0,,,,
9.0,SOCKET_AFTER_SEND_RECV_EPR,9qkn07ap8,50.0,,,,
3.0,ORDER_RECEIVE,dd3sewi8o,,,,,36.0
2.0,ORDER_RECEIVE,yegvozu2a,,,,,36.0
2.0,ORDER_RECV_STARTING,yegvozu2a,,,,,36.0
3.0,CreateEPR_backend,dd3sewi8o,,0.016595,50.0,,50.0
3.0,CreateEPR_notify,dd3sewi8o,,0.000212,50.0,,50.0
3.0,CreateEPR_total,dd3sewi8o,,0.01717,50.0,,50.0
3.0,SENDING,dd3sewi8o,,,,,36.0
2.0,CreateEPR_backend,yegvozu2a,,0.02146,50.0,,50.0
2.0,CreateEPR_notify,yegvozu2a,,0.000281,50.0,,50.0
2.0,CreateEPR_total,yegvozu2a,,0.022206,50.0,,50.0
2.0,SENDING,yegvozu2a,,,,,36.0
2.0,ORDER_RECV_EXECUTING_AFTER_FOUND,yegvozu2a,,,,,36.0
2.0,SOCKET_BEFORE_RECV_EPR,yegvozu2a,50.0,,,,
2.0,RECV_ENTER,yegvozu2a,50.0,,,,
2.0,RECV_EPR_START,yegvozu2a,,,,,50.0
2.0,ReceiveEPR,yegvozu2a,,0.001956,50.0,,50.0
2.0,RECV_BEFORE_MONITOR,yegvozu2a,50.0,,,,
2.0,RECV_BEFORE_UPDATE,yegvozu2a,50.0,,,,
2.0,RECV_BEFORE_NOTIFY,yegvozu2a,50.0,,,,
2.0,RECV_TOTAL_no_plots,yegvozu2a,,0.009170999999696505,,50.0,50.0
2.0,RECV_TOTAL_EPR_FINAL,yegvozu2a,,0.01078800000004776,,50.0,50.0
2.0,RECV_TOTAL,yegvozu2a,,0.01006199999983437,,50.0,50.0
2.0,SOCKET_AFTER_RECV_EPR,yegvozu2a,50.0,,,,
2.0,SOCKET_AFTER_SEND_RECV_EPR,yegvozu2a,50.0,,,,
3.0,ORDER_RECV_STARTING,dd3sewi8o,,,,,36.0
3.0,ORDER_RECV_EXECUTING_AFTER_FOUND,dd3sewi8o,,,,,36.0
3.0,SOCKET_BEFORE_RECV_EPR,dd3sewi8o,50.0,,,,
3.0,RECV_ENTER,dd3sewi8o,50.0,,,,
3.0,RECV_EPR_START,dd3sewi8o,,,,,50.0
3.0,ReceiveEPR,dd3sewi8o,,0.031569,50.0,,50.0
3.0,RECV_BEFORE_MONITOR,dd3sewi8o,50.0,,,,
3.0,RECV_BEFORE_UPDATE,dd3sewi8o,50.0,,,,
3.0,RECV_BEFORE_NOTIFY,dd3sewi8o,50.0,,,,
3.0,RECV_TOTAL_no_plots,dd3sewi8o,,0.08825500000011743,,50.0,50.0
3.0,RECV_TOTAL_EPR_FINAL,dd3sewi8o,,0.09131799999977375,,50.0,50.0
3.0,RECV_TOTAL,dd3sewi8o,,0.09222700000009354,,50.0,50.0
3.0,SOCKET_AFTER_RECV_EPR,dd3sewi8o,50.0,,,,
3.0,SOCKET_AFTER_SEND_RECV_EPR,dd3sewi8o,50.0,,,,
46.0,ORDER_RECEIVE,i46kp88vt,,,,,37.0
4.0,ORDER_RECEIVE,u4f99wpxu,,,,,37.0
46.0,ORDER_RECV_STARTING,i46kp88vt,,,,,37.0
46.0,CreateEPR_backend,i46kp88vt,,0.010821,50.0,,50.0
46.0,CreateEPR_notify,i46kp88vt,,0.000181,50.0,,50.0
46.0,CreateEPR_total,i46kp88vt,,0.011336,50.0,,50.0
4.0,CreateEPR_backend,u4f99wpxu,,0.011557,50.0,,50.0
4.0,CreateEPR_notify,u4f99wpxu,,0.000128,50.0,,50.0
46.0,SENDING,i46kp88vt,,,,,37.0
4.0,CreateEPR_total,u4f99wpxu,,0.011965,50.0,,50.0
46.0,ORDER_RECV_EXECUTING_AFTER_FOUND,i46kp88vt,,,,,37.0
4.0,SENDING,u4f99wpxu,,,,,37.0
46.0,SOCKET_BEFORE_RECV_EPR,i46kp88vt,50.0,,,,
46.0,RECV_ENTER,i46kp88vt,50.0,,,,
46.0,RECV_EPR_START,i46kp88vt,,,,,50.0
46.0,ReceiveEPR,i46kp88vt,,0.001909,50.0,,50.0
46.0,RECV_BEFORE_MONITOR,i46kp88vt,50.0,,,,
46.0,RECV_BEFORE_UPDATE,i46kp88vt,50.0,,,,
46.0,RECV_BEFORE_NOTIFY,i46kp88vt,50.0,,,,
46.0,RECV_TOTAL_no_plots,i46kp88vt,,0.008011999999780528,,50.0,50.0
46.0,RECV_TOTAL_EPR_FINAL,i46kp88vt,,0.014646999999968102,,50.0,50.0
46.0,RECV_TOTAL,i46kp88vt,,0.008649999999761349,,50.0,50.0
46.0,SOCKET_AFTER_RECV_EPR,i46kp88vt,50.0,,,,
4.0,ORDER_RECV_STARTING,u4f99wpxu,,,,,37.0
4.0,ORDER_RECV_EXECUTING_AFTER_FOUND,u4f99wpxu,,,,,37.0
46.0,SOCKET_AFTER_SEND_RECV_EPR,i46kp88vt,50.0,,,,
4.0,SOCKET_BEFORE_RECV_EPR,u4f99wpxu,50.0,,,,
4.0,RECV_ENTER,u4f99wpxu,50.0,,,,
4.0,RECV_EPR_START,u4f99wpxu,,,,,50.0
4.0,ReceiveEPR,u4f99wpxu,,0.007891,50.0,,50.0
4.0,RECV_BEFORE_MONITOR,u4f99wpxu,50.0,,,,
4.0,RECV_BEFORE_UPDATE,u4f99wpxu,50.0,,,,
4.0,RECV_BEFORE_NOTIFY,u4f99wpxu,50.0,,,,
4.0,RECV_TOTAL_no_plots,u4f99wpxu,,0.04698999999982334,,50.0,50.0
4.0,RECV_TOTAL_EPR_FINAL,u4f99wpxu,,0.08430399999997462,,50.0,50.0
4.0,RECV_TOTAL,u4f99wpxu,,0.0921979999998257,,50.0,50.0
4.0,SOCKET_AFTER_RECV_EPR,u4f99wpxu,50.0,,,,
4.0,SOCKET_AFTER_SEND_RECV_EPR,u4f99wpxu,50.0,,,,
8.0,ORDER_RECEIVE,kc8qa8kke,,,,,37.0
789.0,ORDER_RECEIVE,z789lfp4w,,,,,37.0
789.0,CreateEPR_backend,z789lfp4w,,0.015185,50.0,,50.0
8.0,CreateEPR_backend,kc8qa8kke,,0.016604,50.0,,50.0
8.0,CreateEPR_notify,kc8qa8kke,,0.00016,50.0,,50.0
789.0,CreateEPR_notify,z789lfp4w,,0.000196,50.0,,50.0
789.0,CreateEPR_total,z789lfp4w,,0.015715,50.0,,50.0
8.0,CreateEPR_total,kc8qa8kke,,0.016984,50.0,,50.0
789.0,SENDING,z789lfp4w,,,,,37.0
8.0,SENDING,kc8qa8kke,,,,,37.0
8.0,ORDER_RECV_STARTING,kc8qa8kke,,,,,37.0
8.0,ORDER_RECV_EXECUTING_AFTER_FOUND,kc8qa8kke,,,,,37.0
8.0,SOCKET_BEFORE_RECV_EPR,kc8qa8kke,50.0,,,,
8.0,RECV_ENTER,kc8qa8kke,50.0,,,,
8.0,RECV_EPR_START,kc8qa8kke,,,,,50.0
8.0,ReceiveEPR,kc8qa8kke,,0.002356,50.0,,50.0
8.0,RECV_BEFORE_MONITOR,kc8qa8kke,50.0,,,,
8.0,RECV_BEFORE_UPDATE,kc8qa8kke,50.0,,,,
8.0,RECV_BEFORE_NOTIFY,kc8qa8kke,50.0,,,,
8.0,RECV_TOTAL_no_plots,kc8qa8kke,,0.010147999999844615,,50.0,50.0
8.0,RECV_TOTAL_EPR_FINAL,kc8qa8kke,,0.017536000000291097,,50.0,50.0
8.0,RECV_TOTAL,kc8qa8kke,,0.010702999999921303,,50.0,50.0
8.0,SOCKET_AFTER_RECV_EPR,kc8qa8kke,50.0,,,,
8.0,SOCKET_AFTER_SEND_RECV_EPR,kc8qa8kke,50.0,,,,
789.0,ORDER_RECV_STARTING,z789lfp4w,,,,,37.0
789.0,ORDER_RECV_EXECUTING_AFTER_FOUND,z789lfp4w,,,,,37.0
789.0,SOCKET_BEFORE_RECV_EPR,z789lfp4w,50.0,,,,
789.0,RECV_ENTER,z789lfp4w,50.0,,,,
789.0,RECV_EPR_START,z789lfp4w,,,,,50.0
789.0,ReceiveEPR,z789lfp4w,,0.002776,50.0,,50.0
789.0,RECV_BEFORE_MONITOR,z789lfp4w,50.0,,,,
789.0,RECV_BEFORE_UPDATE,z789lfp4w,50.0,,,,
789.0,RECV_BEFORE_NOTIFY,z789lfp4w,50.0,,,,
789.0,RECV_TOTAL_no_plots,z789lfp4w,,0.02489500000001499,,50.0,50.0
789.0,RECV_TOTAL_EPR_FINAL,z789lfp4w,,0.06628100000034465,,50.0,50.0
789.0,RECV_TOTAL,z789lfp4w,,0.05745500000011816,,50.0,50.0
789.0,SOCKET_AFTER_RECV_EPR,z789lfp4w,50.0,,,,
789.0,SOCKET_AFTER_SEND_RECV_EPR,z789lfp4w,50.0,,,,
viarycgqe,ORDER_RECEIVE,viarycgqe,,,,,37.0
7.0,ORDER_RECEIVE,ctuh7agqh,,,,,37.0
viarycgqe,ORDER_RECV_STARTING,viarycgqe,,,,,37.0
viarycgqe,CreateEPR_backend,viarycgqe,,0.010681,50.0,,50.0
viarycgqe,CreateEPR_notify,viarycgqe,,0.000218,50.0,,50.0
viarycgqe,CreateEPR_total,viarycgqe,,0.01122,50.0,,50.0
viarycgqe,SENDING,viarycgqe,,,,,37.0
viarycgqe,ORDER_RECV_EXECUTING_AFTER_FOUND,viarycgqe,,,,,37.0
viarycgqe,SOCKET_BEFORE_RECV_EPR,viarycgqe,50.0,,,,
viarycgqe,RECV_ENTER,viarycgqe,50.0,,,,
viarycgqe,RECV_EPR_START,viarycgqe,,,,,50.0
viarycgqe,ReceiveEPR,viarycgqe,,0.005627,50.0,,50.0
viarycgqe,RECV_BEFORE_MONITOR,viarycgqe,50.0,,,,
viarycgqe,RECV_BEFORE_UPDATE,viarycgqe,50.0,,,,
viarycgqe,RECV_BEFORE_NOTIFY,viarycgqe,50.0,,,,
7.0,CreateEPR_backend,ctuh7agqh,,0.013602,50.0,,50.0
7.0,CreateEPR_notify,ctuh7agqh,,0.0002,50.0,,50.0
7.0,CreateEPR_total,ctuh7agqh,,0.01411,50.0,,50.0
7.0,SENDING,ctuh7agqh,,,,,37.0
viarycgqe,RECV_TOTAL_no_plots,viarycgqe,,0.014109000000189553,,50.0,50.0
viarycgqe,RECV_TOTAL_EPR_FINAL,viarycgqe,,0.01494700000012017,,50.0,50.0
viarycgqe,RECV_TOTAL,viarycgqe,,0.014632000000347034,,50.0,50.0
viarycgqe,SOCKET_AFTER_RECV_EPR,viarycgqe,50.0,,,,
viarycgqe,SOCKET_AFTER_SEND_RECV_EPR,viarycgqe,50.0,,,,
7.0,ORDER_RECV_STARTING,ctuh7agqh,,,,,37.0
7.0,ORDER_RECV_EXECUTING_AFTER_FOUND,ctuh7agqh,,,,,37.0
7.0,SOCKET_BEFORE_RECV_EPR,ctuh7agqh,50.0,,,,
7.0,RECV_ENTER,ctuh7agqh,50.0,,,,
7.0,RECV_EPR_START,ctuh7agqh,,,,,50.0
7.0,ReceiveEPR,ctuh7agqh,,0.012134,50.0,,50.0
7.0,RECV_BEFORE_MONITOR,ctuh7agqh,50.0,,,,
7.0,RECV_BEFORE_UPDATE,ctuh7agqh,50.0,,,,
7.0,RECV_BEFORE_NOTIFY,ctuh7agqh,50.0,,,,
7.0,RECV_TOTAL_no_plots,ctuh7agqh,,0.031974999999874854,,50.0,50.0
7.0,RECV_TOTAL_EPR_FINAL,ctuh7agqh,,0.0620560000002115,,50.0,50.0
7.0,RECV_TOTAL,ctuh7agqh,,0.037770999999793275,,50.0,50.0
7.0,SOCKET_AFTER_RECV_EPR,ctuh7agqh,50.0,,,,
7.0,SOCKET_AFTER_SEND_RECV_EPR,ctuh7agqh,50.0,,,,
3.0,ORDER_RECEIVE,m3xq2inme,,,,,37.0
6.0,ORDER_RECEIVE,iuwfibx6l,,,,,37.0
3.0,ORDER_RECV_STARTING,m3xq2inme,,,,,37.0
6.0,CreateEPR_backend,iuwfibx6l,,0.0118,50.0,,50.0
6.0,CreateEPR_notify,iuwfibx6l,,0.000221,50.0,,50.0
6.0,CreateEPR_total,iuwfibx6l,,0.012386,50.0,,50.0
3.0,CreateEPR_backend,m3xq2inme,,0.012479,50.0,,50.0
6.0,SENDING,iuwfibx6l,,,,,37.0
3.0,CreateEPR_notify,m3xq2inme,,0.00013,50.0,,50.0
3.0,CreateEPR_total,m3xq2inme,,0.012856,50.0,,50.0
3.0,SENDING,m3xq2inme,,,,,37.0
3.0,ORDER_RECV_EXECUTING_AFTER_FOUND,m3xq2inme,,,,,37.0
3.0,SOCKET_BEFORE_RECV_EPR,m3xq2inme,50.0,,,,
3.0,RECV_ENTER,m3xq2inme,50.0,,,,
3.0,RECV_EPR_START,m3xq2inme,,,,,50.0
3.0,ReceiveEPR,m3xq2inme,,0.00203,50.0,,50.0
3.0,RECV_BEFORE_MONITOR,m3xq2inme,50.0,,,,
3.0,RECV_BEFORE_UPDATE,m3xq2inme,50.0,,,,
3.0,RECV_BEFORE_NOTIFY,m3xq2inme,50.0,,,,
3.0,RECV_TOTAL_no_plots,m3xq2inme,,0.024856999999883556,,50.0,50.0
3.0,RECV_TOTAL_EPR_FINAL,m3xq2inme,,0.012879000000339147,,50.0,50.0
3.0,RECV_TOTAL,m3xq2inme,,0.025494999999864376,,50.0,50.0
3.0,SOCKET_AFTER_RECV_EPR,m3xq2inme,50.0,,,,
3.0,SOCKET_AFTER_SEND_RECV_EPR,m3xq2inme,50.0,,,,
6.0,ORDER_RECV_STARTING,iuwfibx6l,,,,,37.0
6.0,ORDER_RECV_EXECUTING_AFTER_FOUND,iuwfibx6l,,,,,37.0
6.0,SOCKET_BEFORE_RECV_EPR,iuwfibx6l,50.0,,,,
6.0,RECV_ENTER,iuwfibx6l,50.0,,,,
6.0,RECV_EPR_START,iuwfibx6l,,,,,50.0
6.0,ReceiveEPR,iuwfibx6l,,0.003171,50.0,,50.0
6.0,RECV_BEFORE_MONITOR,iuwfibx6l,50.0,,,,
6.0,RECV_BEFORE_UPDATE,iuwfibx6l,50.0,,,,
6.0,RECV_BEFORE_NOTIFY,iuwfibx6l,50.0,,,,
6.0,RECV_TOTAL_no_plots,iuwfibx6l,,0.024002999999993335,,50.0,50.0
6.0,RECV_TOTAL_EPR_FINAL,iuwfibx6l,,0.07890599999973347,,50.0,50.0
6.0,RECV_TOTAL,iuwfibx6l,,0.040222000000085245,,50.0,50.0
6.0,SOCKET_AFTER_RECV_EPR,iuwfibx6l,50.0,,,,
6.0,SOCKET_AFTER_SEND_RECV_EPR,iuwfibx6l,50.0,,,,
307.0,ORDER_RECEIVE,tx307nstd,,,,,37.0
6.0,ORDER_RECEIVE,p6lwn6492,,,,,37.0
307.0,ORDER_RECV_STARTING,tx307nstd,,,,,37.0
6.0,CreateEPR_backend,p6lwn6492,,0.013531,51.0,,51.0
6.0,CreateEPR_notify,p6lwn6492,,0.000165,51.0,,51.0
6.0,CreateEPR_total,p6lwn6492,,0.01409,51.0,,51.0
6.0,SENDING,p6lwn6492,,,,,37.0
307.0,CreateEPR_backend,tx307nstd,,0.017012,51.0,,51.0
307.0,CreateEPR_notify,tx307nstd,,0.000249,51.0,,51.0
307.0,CreateEPR_total,tx307nstd,,0.017573,51.0,,51.0
307.0,SENDING,tx307nstd,,,,,37.0
307.0,ORDER_RECV_EXECUTING_AFTER_FOUND,tx307nstd,,,,,37.0
307.0,SOCKET_BEFORE_RECV_EPR,tx307nstd,51.0,,,,
307.0,RECV_ENTER,tx307nstd,51.0,,,,
307.0,RECV_EPR_START,tx307nstd,,,,,51.0
307.0,ReceiveEPR,tx307nstd,,0.002365,51.0,,51.0
307.0,RECV_BEFORE_MONITOR,tx307nstd,51.0,,,,
307.0,RECV_BEFORE_UPDATE,tx307nstd,51.0,,,,
307.0,RECV_BEFORE_NOTIFY,tx307nstd,51.0,,,,
307.0,RECV_TOTAL_no_plots,tx307nstd,,0.02031799999986106,,51.0,51.0
307.0,RECV_TOTAL_EPR_FINAL,tx307nstd,,0.017422000000351545,,51.0,51.0
307.0,RECV_TOTAL,tx307nstd,,0.029474999999820284,,51.0,51.0
307.0,SOCKET_AFTER_RECV_EPR,tx307nstd,51.0,,,,
307.0,SOCKET_AFTER_SEND_RECV_EPR,tx307nstd,51.0,,,,
6.0,ORDER_RECV_STARTING,p6lwn6492,,,,,37.0
6.0,ORDER_RECV_EXECUTING_AFTER_FOUND,p6lwn6492,,,,,37.0
6.0,SOCKET_BEFORE_RECV_EPR,p6lwn6492,51.0,,,,
6.0,RECV_ENTER,p6lwn6492,51.0,,,,
6.0,RECV_EPR_START,p6lwn6492,,,,,51.0
6.0,ReceiveEPR,p6lwn6492,,0.002625,51.0,,51.0
6.0,RECV_BEFORE_MONITOR,p6lwn6492,51.0,,,,
6.0,RECV_BEFORE_UPDATE,p6lwn6492,51.0,,,,
6.0,RECV_BEFORE_NOTIFY,p6lwn6492,51.0,,,,
6.0,RECV_TOTAL_no_plots,p6lwn6492,,0.020913999999720545,,51.0,51.0
6.0,RECV_TOTAL_EPR_FINAL,p6lwn6492,,0.08662899999990259,,51.0,51.0
6.0,RECV_TOTAL,p6lwn6492,,0.02995199999986653,,51.0,51.0
6.0,SOCKET_AFTER_RECV_EPR,p6lwn6492,51.0,,,,
6.0,SOCKET_AFTER_SEND_RECV_EPR,p6lwn6492,51.0,,,,
7.0,ORDER_RECEIVE,b7wy3mgec,,,,,37.0
7.0,ORDER_RECEIVE,cox7ncnu9,,,,,37.0
7.0,ORDER_RECV_STARTING,cox7ncnu9,,,,,37.0
7.0,CreateEPR_backend,cox7ncnu9,,0.017908,51.0,,51.0
7.0,CreateEPR_notify,cox7ncnu9,,0.000173,51.0,,51.0
7.0,CreateEPR_total,cox7ncnu9,,0.018545,51.0,,51.0
7.0,SENDING,cox7ncnu9,,,,,37.0
7.0,ORDER_RECV_EXECUTING_AFTER_FOUND,cox7ncnu9,,,,,37.0
7.0,CreateEPR_backend,b7wy3mgec,,0.020451,51.0,,51.0
7.0,CreateEPR_notify,b7wy3mgec,,0.000203,51.0,,51.0
7.0,CreateEPR_total,b7wy3mgec,,0.021052,51.0,,51.0
7.0,SENDING,b7wy3mgec,,,,,37.0
7.0,SOCKET_BEFORE_RECV_EPR,cox7ncnu9,51.0,,,,
7.0,RECV_ENTER,cox7ncnu9,51.0,,,,
7.0,RECV_EPR_START,cox7ncnu9,,,,,51.0
7.0,ReceiveEPR,cox7ncnu9,,0.002538,51.0,,51.0
7.0,RECV_BEFORE_MONITOR,cox7ncnu9,51.0,,,,
7.0,RECV_BEFORE_UPDATE,cox7ncnu9,51.0,,,,
7.0,RECV_BEFORE_NOTIFY,cox7ncnu9,51.0,,,,
7.0,RECV_TOTAL_no_plots,cox7ncnu9,,0.017441999999846303,,51.0,51.0
7.0,RECV_TOTAL_EPR_FINAL,cox7ncnu9,,0.019765000000006694,,51.0,51.0
7.0,RECV_TOTAL,cox7ncnu9,,0.018121999999948457,,51.0,51.0
7.0,SOCKET_AFTER_RECV_EPR,cox7ncnu9,51.0,,,,
7.0,ORDER_RECV_STARTING,b7wy3mgec,,,,,37.0
7.0,ORDER_RECV_EXECUTING_AFTER_FOUND,b7wy3mgec,,,,,37.0
7.0,SOCKET_AFTER_SEND_RECV_EPR,cox7ncnu9,51.0,,,,
7.0,SOCKET_BEFORE_RECV_EPR,b7wy3mgec,51.0,,,,
7.0,RECV_ENTER,b7wy3mgec,51.0,,,,
7.0,RECV_EPR_START,b7wy3mgec,,,,,51.0
7.0,ReceiveEPR,b7wy3mgec,,0.005603,51.0,,51.0
7.0,RECV_BEFORE_MONITOR,b7wy3mgec,51.0,,,,
7.0,RECV_BEFORE_UPDATE,b7wy3mgec,51.0,,,,
7.0,RECV_BEFORE_NOTIFY,b7wy3mgec,51.0,,,,
7.0,RECV_TOTAL_no_plots,b7wy3mgec,,0.023650000000088767,,51.0,51.0
7.0,RECV_TOTAL_EPR_FINAL,b7wy3mgec,,0.06802999999990789,,51.0,51.0
7.0,RECV_TOTAL,b7wy3mgec,,0.02918100000033519,,51.0,51.0
7.0,SOCKET_AFTER_RECV_EPR,b7wy3mgec,51.0,,,,
7.0,SOCKET_AFTER_SEND_RECV_EPR,b7wy3mgec,51.0,,,,
2.0,ORDER_RECEIVE,tqhbe2gbf,,,,,37.0
1.0,ORDER_RECEIVE,1s5ya66qo,,,,,37.0
2.0,ORDER_RECV_STARTING,tqhbe2gbf,,,,,37.0
2.0,CreateEPR_backend,tqhbe2gbf,,0.01094,51.0,,51.0
2.0,CreateEPR_notify,tqhbe2gbf,,0.000163,51.0,,51.0
2.0,CreateEPR_total,tqhbe2gbf,,0.011562,51.0,,51.0
1.0,CreateEPR_backend,1s5ya66qo,,0.010662,51.0,,51.0
2.0,SENDING,tqhbe2gbf,,,,,37.0
1.0,CreateEPR_notify,1s5ya66qo,,0.000134,51.0,,51.0
1.0,CreateEPR_total,1s5ya66qo,,0.011049,51.0,,51.0
2.0,ORDER_RECV_EXECUTING_AFTER_FOUND,tqhbe2gbf,,,,,37.0
1.0,SENDING,1s5ya66qo,,,,,37.0
2.0,SOCKET_BEFORE_RECV_EPR,tqhbe2gbf,51.0,,,,
2.0,RECV_ENTER,tqhbe2gbf,51.0,,,,
2.0,RECV_EPR_START,tqhbe2gbf,,,,,51.0
2.0,ReceiveEPR,tqhbe2gbf,,0.001996,51.0,,51.0
2.0,RECV_BEFORE_MONITOR,tqhbe2gbf,51.0,,,,
2.0,RECV_BEFORE_UPDATE,tqhbe2gbf,51.0,,,,
2.0,RECV_BEFORE_NOTIFY,tqhbe2gbf,51.0,,,,
2.0,RECV_TOTAL_no_plots,tqhbe2gbf,,0.009935999999925116,,51.0,51.0
2.0,RECV_TOTAL_EPR_FINAL,tqhbe2gbf,,0.020798000000013417,,51.0,51.0
2.0,RECV_TOTAL,tqhbe2gbf,,0.010834000000158994,,51.0,51.0
2.0,SOCKET_AFTER_RECV_EPR,tqhbe2gbf,51.0,,,,
2.0,SOCKET_AFTER_SEND_RECV_EPR,tqhbe2gbf,51.0,,,,
1.0,ORDER_RECV_STARTING,1s5ya66qo,,,,,37.0
1.0,ORDER_RECV_EXECUTING_AFTER_FOUND,1s5ya66qo,,,,,37.0
1.0,SOCKET_BEFORE_RECV_EPR,1s5ya66qo,51.0,,,,
1.0,RECV_ENTER,1s5ya66qo,51.0,,,,
1.0,RECV_EPR_START,1s5ya66qo,,,,,51.0
1.0,ReceiveEPR,1s5ya66qo,,0.007638,51.0,,51.0
1.0,RECV_BEFORE_MONITOR,1s5ya66qo,51.0,,,,
1.0,RECV_BEFORE_UPDATE,1s5ya66qo,51.0,,,,
1.0,RECV_BEFORE_NOTIFY,1s5ya66qo,51.0,,,,
1.0,RECV_TOTAL_no_plots,1s5ya66qo,,0.021248999999897933,,51.0,51.0
1.0,RECV_TOTAL_EPR_FINAL,1s5ya66qo,,0.09090199999991455,,51.0,51.0
1.0,RECV_TOTAL,1s5ya66qo,,0.028143999999883818,,51.0,51.0
1.0,SOCKET_AFTER_RECV_EPR,1s5ya66qo,51.0,,,,
1.0,SOCKET_AFTER_SEND_RECV_EPR,1s5ya66qo,51.0,,,,
6.0,ORDER_RECEIVE,tapi6md5l,,,,,37.0
4.0,ORDER_RECEIVE,gqrvuos4m,,,,,37.0
4.0,ORDER_RECV_STARTING,gqrvuos4m,,,,,37.0
6.0,CreateEPR_backend,tapi6md5l,,0.009089,51.0,,51.0
6.0,CreateEPR_notify,tapi6md5l,,0.000224,51.0,,51.0
6.0,CreateEPR_total,tapi6md5l,,0.009595,51.0,,51.0
6.0,SENDING,tapi6md5l,,,,,37.0
4.0,CreateEPR_backend,gqrvuos4m,,0.013105,51.0,,51.0
4.0,CreateEPR_notify,gqrvuos4m,,0.00017,51.0,,51.0
